url,label_it,level,id.@language,id.@value
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/AL,ALTRO,,it,AL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DD,DECESSO DATORE DI LAVORO,,it,DD
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DE,DECESSO,,it,DE
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DG,DIMISSIONI GIUSTA CAUSA,,it,DG
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DI,DIMISSIONI,,it,DI
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DL,DECESSO LAVORATORE,,it,DL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/DP,DIMISSIONI DURANTE IL PERIODO DI PROVA,,it,DP
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/EM,CHIUSURA D'UFFICIO - PROVVISORIO CESSATO,,it,EM
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/LA,LICENZIAMENTO,,it,LA
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/LG,LICENZIAMENTO PER GIUSTA CAUSA,,it,LG
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/LI,LICENZIAMENTO,,it,LI
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/MT,MODIFICA DEL TERMINE INIZIALMENTE FISSATO,,it,MT
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/PE,PENSIONAMENTO,,it,PE
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/PP,MANCATO SUPERAMENTO DEL PERIODO DI PROVA,,it,PP
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_cessazione/RC,RISOLUZIONE CONSENSUALE,,it,RC
