url,label_it,level,id.@language,id.@value
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/A,se si tratta di anticipazione;,,it,A
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/B,se si tratta di saldo;,,it,B
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/C,se si tratta di acconto;,,it,C
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/D,se si tratta di anticipazione non connessa alla cessazione del rapporto di lavoro;,,it,D
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/E,se si tratta di saldo non connesso alla cessazione del rapporto di lavoro;,,it,E
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/F,Se si tratta di acconto non connesso alla cessazione del rapporto di lavoro;,,it,F
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/G,se si tratta di anticipazione per indennità di cessazione dei rapporti di co.co.co.;,,it,G
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/H,se si tratta di saldo per indennità di cessazione dei rapporti di co.co.co.;,,it,H
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/L,se si tratta di acconto per indennità di cessazione dei rapporti di co.co.co;,,it,L
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/N,se si tratta di saldo relativo all’incentivo all’esodo agevolato;,,it,N
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/O,se si tratta di acconto relativo all’incentivo all’esodo agevolato;,,it,O
https://w3id.org/italia/social-security/controlled-vocabulary/CUStatement/codice_titolo_erogazione_post/P,"se si tratta di prestazioni erogate in forma rateale dai Fondi di solidarietà bilaterali del credito ordinario, cooperativo e della società Poste italiane Spa, per le quali è prevista l’ esclusione della riliquidazione dell’imposta da parte degli uffici finanziari così come previsto dall’art. 47-bis, comma 2 del DL 25/05/2021, n. 73.",,it,P
